Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
P17858	Cal33-HSC6	1.67561231121772	0.346446401217348	4.83657011684904	4	0.00842101109607141	0.026006303908721	NA	0.375	0.125
P17980	Cal33-HSC6	-0.2525185546446	0.159145799778333	-1.58671202756417	6	0.163674250240449	0.247336883135068	NA	0.125	0.125
P17987	Cal33-HSC6	0.603689283660583	0.340185221406648	1.77458997532097	4	0.150631201792056	0.230581608897071	NA	0.5	0.25
P18031	Cal33-HSC6	-0.366200503991554	0.244359258721528	-1.49861521886869	6	0.184628776858025	0.271779022429936	NA	0.214285714285714	0.214285714285714
P18206	Cal33-HSC6	0.28127502559334	0.334238167195885	0.841540713178022	3	0.461834604479379	0.562025340393411	NA	0.6875	0.3125
P18433	Cal33-HSC6	0.962597975517776	0.605916246688982	1.58866506844448	5	0.173002808652668	0.258254895982141	NA	0.375	0.25
P18583	Cal33-HSC6	-1.09400189918159	0.0752733286672814	-14.5337255379954	6	6.65425875068237e-06	0.000326374474703182	NA	0.542207792207792	0.269480519480519
P18615	Cal33-HSC6	-0.742024806056262	0.208003447462838	-3.5673678254243	6	0.0118216315069235	0.0328142006140353	NA	0.361111111111111	0.25
P18621	Cal33-HSC6	-0.331291443555092	0.258729582704236	-1.28045444240446	6	0.247655248411438	0.341687301178653	NA	0.6875	0.3125
P18669	Cal33-HSC6	2.96877088632524	0.219926306948401	13.4989348364849	6	1.02461093400841e-05	0.000385630633601278	NA	0.381944444444444	0.381944444444444
P18754	Cal33-HSC6	-1.23308735215144	0.202263612299916	-6.09643691284926	6	0.000886976414050888	0.00555931673688588	NA	0.15625	0.15625
P18827	Cal33-HSC6	0.895920610683258	0.165173761232142	5.42410976174415	1	0.116065243458039	0.189352724498073	NA	0.8125	0
P18846	Cal33-HSC6	-1.20653558981975	0.375224317506355	-3.21550478881026	5	0.0235835037822261	0.0553985441234989	NA	0.125	0
P18847	Cal33-HSC6	1.43607942131363	0.581198889368481	2.47089154432839	4	0.0688808049812106	0.126553077357285	NA	0.25	0
P18858	Cal33-HSC6	0.959020635149339	0.285362174836022	3.36071392678593	6	0.0152161819098207	0.0400661922114854	NA	0.28125	0.28125
P18887	Cal33-HSC6	-0.144011036104928	0.116334831718167	-1.23790127151092	6	0.261992406054784	0.357405236023321	NA	0.473958333333333	0.348958333333333
P19075	Cal33-HSC6	-2.70545474244198	0.811919122842912	-3.33217270824822	2	0.079474298554328	0.141051374914705	NA	0.5	0
P19105	Cal33-HSC6	-0.174923082311158	0.42425436481198	-0.4123070893771	6	0.694440774744326	0.766412279648504	NA	0.3125	0.3125
P19174	Cal33-HSC6	-1.2944937381813	0.262298962254955	-4.93518436768747	5	0.00434010257885697	0.0162575136600948	NA	0.4375	0.3125
P19338	Cal33-HSC6	-1.3539752883158	0.251286883274356	-5.38816539356544	6	0.00168260220359517	0.00847690730418834	NA	0.243589743589744	0.141025641025641
P19387	Cal33-HSC6	-0.189658229762778	0.144839655020559	-1.30943580151346	3	0.281644229671954	0.379017424883983	NA	0.6875	0
P19525	Cal33-HSC6	-0.951302037287815	1.06274412513593	-0.895137422816744	5	0.41172946450875	0.512288634230505	NA	0.333333333333333	0.208333333333333
P19532	Cal33-HSC6	0.0251628351012618	0.257358337830584	0.0977735375250452	5	0.925910621905626	0.947332718556398	NA	0.25	0.125
P19634	Cal33-HSC6	-1.17423331594861	0.124516097474095	-9.430373580355	6	8.08422744436044e-05	0.00128623879441675	NA	0.382352941176471	0.205882352941176
P19838	Cal33-HSC6	-0.271185879291514	0.821419958796727	-0.330142792839811	5	0.754675721414199	0.814493538445099	NA	0.59375	0.25
P20020	Cal33-HSC6	-0.327726684067943	0.170100995642413	-1.92665941095896	6	0.102317018348157	0.172004955871454	NA	0.608333333333333	0.408333333333333
P20042	Cal33-HSC6	1.10690597709183	0.117989069826999	9.38142811630623	6	8.32613365102652e-05	0.00129952987965041	NA	0.214285714285714	0.142857142857143
P20340	Cal33-HSC6	1.35475096485933	0.270730449471353	5.00405834476585	6	0.00244245523712294	0.0109378023558361	NA	0	0
P20618	Cal33-HSC6	1.59556213433788	0.936276622843138	1.70415675817338	1	0.337827012246046	0.438500288215006	NA	0.625	0
P20645	Cal33-HSC6	-1.80634492243272	0.303610725747454	-5.94954252023117	5	0.00191718182365896	0.00929118253657556	NA	0.125	0
P20700	Cal33-HSC6	-1.29435678932985	0.162214300030094	-7.97930138766876	6	0.000206409984094158	0.00213379671868766	NA	0.414473684210526	0.309210526315789
P20810	Cal33-HSC6	-0.691047632519668	0.224774582618872	-3.07440291721689	6	0.0218187208057674	0.0522619008228575	NA	0.234375	0.109375
P20929	Cal33-HSC6	0.107514574248999	0.396587325416445	0.271099370450383	6	0.795400067837687	0.846441783420854	NA	0	0
P20962	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
P21127	Cal33-HSC6	-0.975776863840441	0.248807217849866	-3.92181895795821	6	0.00778567505750027	0.0245684731249563	NA	0.339285714285714	0.339285714285714
P21291	Cal33-HSC6	0.980641700398327	0.368963906698512	2.65782555581955	5	0.0450012733449008	0.0914968418455709	NA	0.125	0
P21333	Cal33-HSC6	-2.3832988191939	0.151821556097669	-15.698026554679	6	4.23448440844965e-06	0.00028359537854137	NA	0.355769230769231	0.278846153846154
P21359	Cal33-HSC6	0.513940682834313	0.33480715174076	1.53503496016195	6	0.175676985949825	0.261137032336248	NA	0.482142857142857	0.482142857142857
P21580	Cal33-HSC6	-1.9956185140929	0.20362968271608	-9.80023387295348	5	0.000188301846294703	0.00201986593939449	NA	0.25	0.125
P21675	Cal33-HSC6	-0.450893471803226	0.319480721568267	-1.41133233201014	6	0.207838470573339	0.299709098870249	NA	0.652777777777778	0.208333333333333
P21709	Cal33-HSC6	1.27965680175891	0.323642998938304	3.95391467127904	4	0.016762892183438	0.0430080972699972	NA	0.625	0
P21796	Cal33-HSC6	-0.196657604518792	0.266732759606728	-0.737283282371259	6	0.488767517964034	0.586053560491366	NA	0.357142857142857	0.214285714285714
P21860	Cal33-HSC6	-0.766599685514669	0.261321246409056	-2.93355284366997	4	0.042662364620178	0.0875802507741115	NA	0.375	0.125
P21964	Cal33-HSC6	-1.09106892195058	0.180617403954575	-6.04077402322192	6	0.000930833142325227	0.00572740294039345	NA	0.0625	0.0625
P22059	Cal33-HSC6	0.390472912698189	0.24906088075086	1.56778098399477	6	0.167978248565563	0.252522541752951	NA	0.222222222222222	0.222222222222222
P22087	Cal33-HSC6	-1.66703839194744	0.327230086612605	-5.09439217281077	6	0.0022336786842696	0.0102331409075028	NA	0.208333333333333	0.208333333333333
P22223	Cal33-HSC6	-1.0379315768106	0.614822401704943	-1.68818112992037	3	0.189960002333735	0.27782850134617	NA	0.375	0
P22234	Cal33-HSC6	-0.231426062802515	0.776410406959572	-0.298071819656283	6	0.775700698763853	0.830422136217276	NA	0.275	0.275
P22314	Cal33-HSC6	1.31263478602093	0.332950383049609	3.94243362629004	6	0.00760335830509451	0.0241366827950358	NA	0.359375	0.234375
P22392	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.875	0
P22415	Cal33-HSC6	-1.45213153699792	0.316301750695003	-4.59096901552767	6	0.00372723737827618	0.0144537664393552	NA	0.166666666666667	0.166666666666667
P22607	Cal33-HSC6	0.0555236859515168	NA	NA	0	NA	NA	NA	0.916666666666667	0
P22626	Cal33-HSC6	-0.154751273857979	0.119903139073847	-1.29063571690704	6	0.244329249922725	0.338973565034403	NA	0.407894736842105	0.197368421052632
P22670	Cal33-HSC6	-0.640923544151265	0.34468092080864	-1.85946916541718	6	0.112306370774751	0.184359374986348	NA	0.375	0.175
P22681	Cal33-HSC6	0.647866771222569	0.376946253296581	1.71872452785153	6	0.136464691495847	0.214675680693071	NA	0.53125	0.28125
P23193	Cal33-HSC6	-1.07913334815029	0.205018013750335	-5.26360258988964	6	0.00189482988904599	0.00922498221211381	NA	0.25	0.25
P23246	Cal33-HSC6	-0.369561491447639	0.457165613038684	-0.808375522802867	6	0.449729710493961	0.550244688896447	NA	0.25	0.25
P23381	Cal33-HSC6	-0.551312978260476	0.257976394567043	-2.13706753746107	6	0.0764593646611884	0.136767762405182	NA	0	0
P23396	Cal33-HSC6	0.0602977394102774	0.202437704712745	0.2978582448158	6	0.775855990496543	0.830422136217276	NA	0.421875	0.296875
P23443	Cal33-HSC6	0.114130735761438	0.88377247605809	0.129140405311668	6	0.901466829559763	0.931905969259184	NA	0.0625	0.0625
P23470	Cal33-HSC6	-4.27802905580747	0.219380756731063	-19.5004754270762	3	0.000294604174989388	0.00267295957692427	NA	0.375	0
P23471	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0.125
P23497	Cal33-HSC6	-0.387820544167671	0.188769909110854	-2.05446167768151	6	0.085710999898911	0.150277435946108	NA	0.3359375	0.2734375
P23508	Cal33-HSC6	0.63848833626528	0.254905310797802	2.50480593859321	6	0.0462267464220225	0.0935702228911123	NA	0.583333333333333	0.583333333333333
P23511	Cal33-HSC6	-0.282524903717666	0.20978085096672	-1.3467621206403	6	0.226697943742531	0.319949580175629	NA	0.1875	0.1875
P23528	Cal33-HSC6	-3.85198469827756	0.284670101685215	-13.5313988911173	6	1.01035531863136e-05	0.000385630633601278	NA	0.225	0.225
P23588	Cal33-HSC6	-1.30132543080525	0.175590225896801	-7.41114959080964	6	0.000310201749862404	0.00272088807592809	NA	0.355769230769231	0.176282051282051
P23634	Cal33-HSC6	-1.31830855211981	0.393693344039968	-3.34856703085632	5	0.0203607121293921	0.0497151130521352	NA	0.53125	0.40625
P24723	Cal33-HSC6	2.45965883262299	0.353751959417669	6.95306066055995	6	0.000439217685910043	0.00345959980802498	NA	0.375	0.375
P24928	Cal33-HSC6	-0.323942414370239	0.102128112201523	-3.17192208283478	6	0.0192718159147964	0.0477521104067796	NA	0.474264705882353	0.268382352941176
P24941	Cal33-HSC6	1.06959173786472	0.606314344581292	1.76408779937965	6	0.128168274009451	0.204966240304416	NA	0.40625	0.15625
P25054	Cal33-HSC6	0.645443865947718	0.0915480484052832	7.05032905879477	6	0.000407327685018055	0.00328337050404427	NA	0.46195652173913	0.331521739130435
P25098	Cal33-HSC6	1.30284121941883	0.392776609219501	3.31700307207128	6	0.0160641270250435	0.0416177220892908	NA	0	0
P25205	Cal33-HSC6	-0.299152040870889	0.15457932076406	-1.93526559304459	6	0.1011033803336	0.170234353771645	NA	0.385416666666667	0.135416666666667
P25440	Cal33-HSC6	0.0358867579865908	0.122503936658991	0.292943712384422	6	0.779432504052548	0.833069181907792	NA	0.214285714285714	0.214285714285714
P25445	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.6875	0.0625
P25490	Cal33-HSC6	-0.0535540682222254	0.711284077426958	-0.0752920948490161	6	0.942429943286427	0.960904067456105	NA	0.46875	0.21875
P25786	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
P25787	Cal33-HSC6	-0.403336144965591	2.56453416853753	-0.157274623170882	3	0.885017424786966	0.921104216895894	NA	0.375	0
P25788	Cal33-HSC6	-2.85186585218489	0.259954511006346	-10.970634212673	6	3.40735703614481e-05	0.00075679136055657	NA	0.40625	0.15625
P25789	Cal33-HSC6	-0.388424837314661	0.307241183798963	-1.26423428171927	6	0.253036696489607	0.347870829716282	NA	0	0
P26038	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
P26045	Cal33-HSC6	0.105898283608527	0.349395564550543	0.303089948336216	6	0.772055268741627	0.828242579404764	NA	0.541666666666667	0.375
P26358	Cal33-HSC6	-0.825344782553488	0.157520432039305	-5.23960461426075	6	0.0019391285862207	0.00936902187940318	NA	0.24537037037037	0.208333333333333
P26368	Cal33-HSC6	0.111044316106884	0.258864747659718	0.428966543767687	6	0.682922010705038	0.756843543515096	NA	0.116071428571429	0.116071428571429
P26373	Cal33-HSC6	-0.690227038942169	0.607929941525735	-1.13537266680745	5	0.307695311529545	0.4062420312521	NA	0.541666666666667	0.125
P26374	Cal33-HSC6	-1.07791120647696	0.508631837477017	-2.11923660112146	3	0.124272434975907	0.199638462645454	NA	0.375	0
P26599	Cal33-HSC6	-0.877363161201153	0.324397986366961	-2.70458880163539	6	0.0353595336823247	0.0759168949727052	NA	0.515625	0.265625
P26639	Cal33-HSC6	-1.53932441776064	0.187150838763537	-8.22504685488244	6	0.000174379847472927	0.00195360156778308	NA	0	0
P26641	Cal33-HSC6	-1.51688489715743	0.669726142653734	-2.26493308316576	6	0.0641122525392674	0.120924065379584	NA	0.625	0.458333333333333
P27448	Cal33-HSC6	-0.0643682171540206	0.168995585415761	-0.380886974033449	6	0.716408430979431	0.785213233817043	NA	0.375	0.269736842105263
P27540	Cal33-HSC6	-2.01564617108512	0.327896986889293	-6.14719333107401	6	0.00084903605002018	0.00542837506679569	NA	0.0625	0.0625
P27694	Cal33-HSC6	-1.58379823161854	0.298892980220523	-5.29888065771907	6	0.00183178189694178	0.00904247063544591	NA	0.375	0.375
P27707	Cal33-HSC6	2.63072774134008	0.141935852384467	18.5346246007958	4	4.98694665220789e-05	0.000934025772978231	NA	0.625	0
P27708	Cal33-HSC6	-0.400594893768129	0.14474019088681	-2.76768250279152	6	0.0325219415200368	0.0711682898967679	NA	0.553571428571429	0.410714285714286
P27816	Cal33-HSC6	0.357801313026958	0.107500169065817	3.3283790726682	6	0.0158385571527582	0.0411673191627608	NA	0.406779661016949	0.186440677966102
P27824	Cal33-HSC6	-1.53545944109946	0.237464566500961	-6.46605707842833	6	0.000649128803887677	0.00446880806238806	NA	0.0625	0.0625
P28066	Cal33-HSC6	-0.592830749173643	0.136516861106827	-4.34254600030499	6	0.00486181906653549	0.0175311799635889	NA	0.15625	0.15625
P28074	Cal33-HSC6	0.161236981119328	0.167760936052408	0.961111596736431	6	0.373611608620804	0.475604009409132	NA	0.541666666666667	0.208333333333333
P28290	Cal33-HSC6	-1.53152767013105	0.0764074304204531	-20.0442242554605	6	1.00107363154578e-06	0.000153739791840006	NA	0.398255813953488	0.305232558139535
P28347	Cal33-HSC6	-1.8134815829723	0.314349278126281	-5.76900190063038	3	0.0103532957784338	0.0298865763903293	NA	0.6875	0.15625
P28370	Cal33-HSC6	0.227906081856974	0.19386033636256	1.17561996503886	6	0.284278641741383	0.381755881613059	NA	0.446428571428571	0.160714285714286
P28482	Cal33-HSC6	-2.56962364120131	0.219404725969963	-11.7117971358243	6	2.33737642894027e-05	0.000621694630375469	NA	0.34375	0.34375
P28715	Cal33-HSC6	-1.20410030914349	0.0970945524501054	-12.4013168479483	6	1.67820617638093e-05	0.000518969631714818	NA	0.53125	0.34375
P28749	Cal33-HSC6	1.09003757779577	0.127894507997846	8.52294281326081	6	0.000142954889259528	0.00173728384504709	NA	0.16875	0.16875
P29317	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.803571428571429	0.0892857142857143
P29323	Cal33-HSC6	-1.16495200929795	0.428030407312382	-2.72165712855011	6	0.0345666373418974	0.074566513073578	NA	0.416666666666667	0.0833333333333333
P29350	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0.25
P29353	Cal33-HSC6	1.85400221470932	0.32294872297133	5.74085631195982	5	0.00224736113121593	0.0102810313818844	NA	0.125	0
P29372	Cal33-HSC6	0.682498821576073	0.197638494833173	3.45326866687672	6	0.013578581323316	0.0365153740991877	NA	0.458333333333333	0.458333333333333
P29374	Cal33-HSC6	-1.0535703942652	0.193998731092942	-5.43081074979014	6	0.00161626295581119	0.00831370153683816	NA	0.1875	0.1875
P29375	Cal33-HSC6	-0.170426720825645	0.698111933041538	-0.244125207949288	5	0.816834902592575	0.865203702546493	NA	0.125	0
P29558	Cal33-HSC6	0.502651922017146	0.162563228437438	3.09203949041029	6	0.0213321941066318	0.0516514874794795	NA	0.34375	0.34375
P29590	Cal33-HSC6	-0.516314848855983	0.134005074801474	-3.85294996940148	6	0.00843102934099971	0.026012013005565	NA	0.447916666666667	0.322916666666667
P29692	Cal33-HSC6	-0.443085321030655	0.1979918430807	-2.23789684532638	6	0.0665392313131361	0.123678291010523	NA	0.303571428571429	0.208333333333333
P29966	Cal33-HSC6	0.0496163395514493	0.174422829527932	0.284460123056907	6	0.7856202693611	0.838069663216093	NA	0.3375	0.1875
P30050	Cal33-HSC6	-0.252675098289804	0.301630961271776	-0.837696160979106	6	0.434294808359385	0.534930239774191	NA	0.0833333333333334	0.0833333333333333
P30086	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
P30260	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
P30305	Cal33-HSC6	1.15095057723923	0.677195633779599	1.69958357648511	6	0.140120184152077	0.219234725474307	NA	0.291666666666667	0.291666666666667
P30307	Cal33-HSC6	-0.329862492486762	0.523646541491965	-0.629933488239842	5	0.556399634964236	0.64608914577904	NA	0.625	0.5
P30411	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
P30414	Cal33-HSC6	-0.118554894323663	0.19683612763378	-0.602302513003296	6	0.569020031936469	0.657893634805938	NA	0.5	0.192307692307692
P30419	Cal33-HSC6	-1.50613917182905	0.211968884229789	-7.10547294383214	5	0.000855707743128598	0.00546006704232756	NA	0.125	0
P30520	Cal33-HSC6	3.68547783771473	0.656941615702722	5.61005384591509	3	0.0111942869564075	0.031556169854367	NA	0.375	0
P30566	Cal33-HSC6	0.410873213422849	0.313021888680874	1.31260217984862	6	0.237288021118849	0.332098927139524	NA	0.375	0.375
P30622	Cal33-HSC6	-1.40122994456859	0.15584748246184	-8.99103355687302	6	0.000105864618517026	0.00152521694732223	NA	0.565217391304348	0.217391304347826
P30838	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
P30989	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.708333333333333	0.0416666666666667
P31321	Cal33-HSC6	0.816741043914509	0.287923477367743	2.83666011324025	6	0.0296968669405331	0.0665879044638432	NA	0.40625	0.40625
P31350	Cal33-HSC6	1.94732020237101	0.454808376732709	4.28162782831823	6	0.00519632586614449	0.0182134082852813	NA	0.458333333333333	0.291666666666667
P31431	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
P31689	Cal33-HSC6	1.45210796653303	0.551230138812925	2.6343043754105	6	0.0388352339500275	0.0811360793286664	NA	0.208333333333333	0.208333333333333
P31749	Cal33-HSC6	0.193787759185206	0.57275637784707	0.33834238548968	3	0.757400200965674	0.81598213962107	NA	0.375	0
P31930	Cal33-HSC6	0.663793511363374	0.299543085472145	2.21602014387042	6	0.0685725613875279	0.126260469036199	NA	0.0625	0.0625
P31942	Cal33-HSC6	0.0253649925505904	0.301626620873242	0.0840940115867623	6	0.935717305900449	0.955830574907613	NA	0.375	0.375
P31943	Cal33-HSC6	-0.544362962613286	0.158445456040871	-3.43564893696206	6	0.0138747332197187	0.0370303022393832	NA	0.1	0.1
P31947	Cal33-HSC6	-0.946867509473939	0.474088021034648	-1.99723989525721	6	0.0927804881346166	0.159338227734962	NA	0	0
P31948	Cal33-HSC6	0.760509627490221	0.407322370362926	1.86709516300959	6	0.111125407532905	0.183804310433646	NA	0.321428571428571	0.321428571428571
P31949	Cal33-HSC6	-1.92589316495578	0.385372902411574	-4.99747946185107	1	0.12572766263133	0.201772619868021	NA	0.625	0
P32519	Cal33-HSC6	-1.35653261537265	0.234242324295227	-5.79115076429547	6	0.00116062488275026	0.00662263373956421	NA	0.456521739130435	0.282608695652174
P32926	Cal33-HSC6	3.53264425828176	0.25878662037567	13.6507994623276	4	0.000166778152524749	0.00189650584871	NA	0.725	0.175
P32927	Cal33-HSC6	0.45789687617338	0.266388059760476	1.7189091605123	6	0.136429886026899	0.214675680693071	NA	0	0
P33176	Cal33-HSC6	2.17644010090597	0.370850621939535	5.86877834941537	6	0.0010828524590778	0.00633787174577888	NA	0.3	0.3
P33240	Cal33-HSC6	-0.440082877128867	0.235911645565682	-1.86545634944647	6	0.111378149232209	0.184031150573614	NA	0.386363636363636	0.204545454545455
P33316	Cal33-HSC6	0.223940540205907	0.4985745024021	0.44916163808413	6	0.669083294884358	0.745025595692591	NA	0.375	0.375
P33527	Cal33-HSC6	0.422695725248616	0.249648563445418	1.69316305856105	6	0.141367503313307	0.220644181641946	NA	0.430555555555556	0.208333333333333
P33981	Cal33-HSC6	-0.219113347062017	0.300597623351281	-0.728925746714765	6	0.493505630647612	0.589835558551801	NA	0.25	0.25
P33991	Cal33-HSC6	-1.76826194745327	0.135457693310143	-13.0539794694766	6	1.24560246757e-05	0.000440666472971429	NA	0.482142857142857	0.339285714285714
P33993	Cal33-HSC6	0.0880317275923296	0.324196447545123	0.271538223996353	6	0.795078176341984	0.846382117510156	NA	0.4375	0.1875
P34897	Cal33-HSC6	-1.03229007754324	0.187654570083709	-5.50101219001889	5	0.00271289282765874	0.0117108066375723	NA	0.1875	0.0625
P34932	Cal33-HSC6	0.676424227418605	0.670842973184678	1.00831976253315	3	0.387576315672407	0.48814991657474	NA	0.375	0
P35221	Cal33-HSC6	-1.50176374562089	0.263955874703658	-5.68944997836066	6	0.00127235872956666	0.0071073512191934	NA	0.352272727272727	0.170454545454545
P35222	Cal33-HSC6	-1.00205872155711	0.385617516178353	-2.59858196144193	6	0.0407397407146914	0.0845601919397507	NA	0.375	0.303571428571429
